team_id,team_name,country,academic
30439,germs,,0
30449,fluffy,,0
30461,UHH ACM,,0
30462,HackademINT,FR,1
30464,CT6,,0
30473,The Bottom 1%,,0
30486,c1ph3r,,0
30487,CF,,0
30490,tdaddy,,0
30492,Phx,,0
30498,hallo,,0
30501,scaunana,,0
30525,trash,,0
30530,antisec,,0
30531,NewBrain,ID,1
30533,i233t251,ID,1
30534,SNEAKY LOS3RS,NL,1
30538,sudo su,US,1
30539,SH,CH,0
30541,PaleMenI,RU,1
30543,Newbees,IN,0
30545,rock,IN,0
30547,bdd,RU,1
30550,True0xA3,RU,0
30551,Cardiff Uni Unofficial,GB,1
30552,Cardiff University Unofficial,GB,1
30554,Kediri Code Lab,ID,1
30556,memes,AF,0
30560,zer0z,EG,0
30562,BG ssc,US,1
30563,ntropy,US,1
30564,puffinsec,US,0
30565,Critical Section,SE,0
30573,Zer0Day,MA,0
30593,PantherHackers,US,1
30594,Excalibur,HK,0
30595,UTD IA,US,1
30597,Racoon,US,0
30598,utexas-ctf,US,1
30599,ManCity,BG,1
30600,FazeBukh@x3uR,FR,1
30601,CactusField,,0
30602,400-pound Hackers,HK,1
30610,beginner_team,MN,1
30611,randolphcs:α,US,1
30615,FireFly,UA,0
30616,MhackGyver,FR,0
30619,butterfly,,0
30635,banterhunter,,1
30642,koo,,0
30643,DFM,US,0
30645,Cupertino,US,0
30663,kevin1kevin1k,,0
30664,cerealkillers,,0
30675,satellite,,0
30682,whoarewe,,0
30695,MR,,0
30702,PPP11,,0
30706,chrisbex,,0
30710,Choiys,,0
30713,dukn,,0
30718,Team Blue,,0
30722,yumyum,,0
30730,Smiley,,0
30734,UG,,0
30736,REST,,0
30747,b,,0
30749,P01TERGEIST,JP,0
30752,Go4ItPrincess,GB,1
30759,Bugs,,0
30760,DreamSec,UA,0
30761,Limpopo,,0
30762,cybermonkeys,,0
30763,Biggles,,0
30765,S0S1,,0
30766,preceq,RU,1
30770,Aminek,,0
30771,The Brook Brothers,,0
30772,6CTF_H4ck35,BR,0
30773,Console Cowboys,,0
30781,X3,,0
30785,CLUSTER,,0
30798,ITCMUDTU,VN,1
30799,VadSomHelst,,0
30800,Grumpy Narwhal,,0
30801,netsecfocus,,0
30815,EPAD,DK,0
30822,minecraft,,0
30825,SleepyBear,,0
30832,UET,,0
30833,jacksboys,,0
30838,deadb1t,,0
30839,Hacking101,US,0
30840,Bl@zE,LK,1
30853,revolution,,0
30883,cyberputin,,0
30890,aloner,,0
30900,dlb,,0
30901,SFA,,0
30912,TrojanSec,US,1
30913,0xBEEFCAKE,NL,0
30916,UTD-CS6349-Eval-Team,US,1
30918,randolphcs:alpha,US,1
30919,ChaosX,CN,1
30920,nacayoshi00,JP,0
30921,RedCr0w,ID,1
30923,C43S4RS,ES,0
30924,southlegion,ES,1
30933,LoST CTF,PT,0
30942,totof,,0
30946,Founders,,0
30948,haze,,0
30956,justTesting,,0
30961,AVP,US,0
30964,HappyHacking,MX,0
30967,NS 6349,US,1
30968,HydraSec,PH,0
30971,khai_warriors,UA,1
30974,mnur,KR,0
30989,ttyy,JP,1
30991,sharklasers,,0
30994,ESD,,0
30995,Phrack,,0
31001,/dev,RU,0
31003,DoubleSigma,TW,1
31004,Dope,,0
31007,rage,,0
31012,Dahe,,0
31022,Soy Sauce Rhapsody,TW,0
31029,QwQ,CN,1
31031,Musketeers,,0
31032,swt02026,,0
31033,tancuibap,,0
31047,Kylin,,0
31054,WJM,,0
31059,Turkey,,0
31066,how2hack,TW,0
31086,d00d,,0
31090,unknow,,0
31091,SMILE,,0
31093,rubbish,,0
31094,THINKING,,0
31098,kw,,0
31101,KOBE,,0
31104,dozer,,0
31109,acdwas,PL,0
31112,Hank,,0
31114,avs,JP,0
31115,blackmagic,,0
31122,take,,0
31128,:3,,0
31136,sector443,IN,1
31146,3xplo1T,,0
31172,rafael_p,BR,0
31181,Gggg,,0
31184,cyberowl,,0
31187,PPAP,,0
31189,NAT,,0
31193,Hype,,0
31202,jsutset,,0
31206,HUA,,0
31212,jm,,0
31218,Pa$$w0rd,,0
31221,skar,,0
31230,pinksheep,,0
31240,Whitgift CyberSoc,GB,1
31241,AnbuCyber,ID,1
31243,Shubiri,KE,1
31244,old,ID,0
31246,mavrick,IN,1
31248,AbstergoIndustries,US,1
31250,init1,PL,1
31252,Kdam,KH,1
31256,HoyaHaxa,,0
31257,Zer0Access,,0
31258,UNHcFREG,,0
31260,Rubber Duckies,,0
31262,UNFCTF2016,US,1
31263,Maltego Ninjas,US,1
31264,UNF-AITP,US,1
31267,Ridiculous Antennas,,0
31271,MMU,GB,1
31272,CrackingDucks,RU,1
31273,Nihilum,GB,1
31275,LIONCITY,SG,1
31276,$1,TW,0
31278,1Time,TH,1
31279,SephTeam,IT,1
31281,same,US,1
31284,SI,IN,0
31285,FacePawn,RU,0
31289,Gazorpazorpfield,GB,1
31291,Headstart,IN,1
31292,ThE SelCouth,MY,1
31295,73mb_Sec,ID,1
31297,/7343|-|b|<|/|,RU,1
31300,CyberCodersUtd,US,1
31301,Tinfoil Hats,AT,1
31303,Kirugulige,US,1
31305,random tek team,FR,1
31306,csmc_netsec,US,1
31309,Pegasus.X,CN,1
31310,Cyberwar,IR,0
31311,Eternal,PL,1
31312,m_u17,MY,1
31313,Tarun,IN,0
31315,Cyber Pig Security,DE,0
31318,PauMd,CA,0
31320,LASC,MX,0
31324,Cyber Assassin Training Ground,IS,0
31325,Cv4k5ie,RU,0
31329,Fiat Lux,CN,1
31331,kepler,,0
31332,DogByte,US,1
31333,TCyber,ID,1
31334,d3bug,,0
31335,orion1,US,1
31337,ExPats,US,1
31340,Pwnage Inc.,,0
31344,BinaDarmaCyberArmy01,ID,1
31351,zero1,BR,0
31353,Scrypter,IN,0
31356,whitewalkers,IN,1
31357,SwagL0rds,US,0
31358,TheBotSquad,US,0
31364,lost+found,TR,0
31365,pwn_hub,IN,1
31366,tiger_team_24\7,RU,1
31369,Shzu_NetSec_kholdebarin,IR,1
31370,majtkowo,PL,1
31371,blackbunny,FR,0
31375,Shzu_NetSec_Pasargad,IR,1
31377,FuckUpASystem,TW,0
31378,ProtonCode,ID,1
31379,D4rkSh3ll,,0
31383,DanWalker,GB,1
31388,JBZ,IT,0
31390,#RemoteExecution,,0
31392,Specter,,0
31393,rop2root,,0
31404,KuroNeko,,0
31414,1BTC,,0
31423,lcgg,,0
31424,K20DTU,,0
31427,Ultra,,0
31431,BaR,TW,1
31432,bt_ctf,CN,1
31435,MefhigosetH,AR,0
31439,StASecure,,0
31452,Hacktest,,0
31453,takisystema,,0
31463,BA55R0P,,0
31466,shinobi,,0
31493,liquid,,0
31494,legacy,RO,0
31511,nonamesfor,,0
31514,Cracking Ducks,RU,1
31523,zimzim,,0
31536,java,,0
31551,12341234,,0
31553,hero,,0
31559,Luck,,0
31563,hahahaha,,0
31568,theMachine,,0
31577,blackjack,,0
31579,CyberRaid,,0
31587,ACS,,0
31593,Some_Team,,0
31609,Mithreindeir,,0
31610,fierrotigre,,0
31611,ANYTHING,,0
31613,Kings,,0
31626,0x0titan,,0
31628,Azeroth,ID,1
31633,h4x0r5,,0
31636,blaze,,0
31637,Decrypto,,0
31644,TeaM_MeaT,US,0
31653,JCTF,IL,0
31656,Shzu_NetSec_95,IR,1
31657,NullMaster,US,1
31663,Br4v0,VN,1
31666,midiskali,CA,1
31668,Ra1ningSn0w,DE,0
31670,SilverStar,VN,1
31672,erxyi,PL,1
31673,Są gorsi,PL,0
31679,Synchronize,ID,1
31680,Ten-strike,RU,1
31685,MSHP SSL: The X Firm,RU,1
31693,123123,,0
31701,Команда,,0
31702,Justice,,0
31710,VivOn,,0
31728,DADADA,,0
31730,phsst,US,1
31734,CardiffComputingClub,GB,1
31742,NUSec,GB,0
31744,pwny,,0
31750,K4PDaddy,,0
31755,Challbusters,FR,0
31765,0xD13A,CA,0
31791,hiy,,0
31793,DC423,US,0
31798,THB,US,0
31799,Vester,NL,0
31806,ukoreh,,0
31809,m00m00,,0
31820,RunCMD,US,0
31827,plplpl,,0
31831,Phish'n'Chips,GB,1
31832,nocturnal,,0
31836,Section 31,,0
31840,High Entr0py,IT,1
31853,EvilCorp,SE,0
31854,bibi,,0
31856,YOUTH,,0
31862,LevitatingLion,,0
31863,Riding Solo,,0
31864,based,,0
31866,Javier,,0
31878,xreconkillerx,PK,0
31890,The_unknown,IN,0
31905,Bing Bong,,0
31909,SoMac,,0
31921,rctf,,0
31923,kirby,,0
31932,swag,KR,0
31933,Zero Cool,,0
31944,UAE,RU,1
31945,flagged,,0
31946,parkchanjin,KR,0
31948,wwww,,0
31952,baobao,,0
31956,AloneInTheDark,,0
31957,testtest123,,0
31958,ransomware,,0
31965,team_1,,0
31973,d3x,,0
31974,t4hu,ID,0
31979,CSsquad,,0
31992,NullVoid,,0
32004,calter,,0
32007,OPC,NO,0
32029,Fenrir,,0
32040,teeest,,0
32050,|L0N3_1|,,0
32064,justest,,0
32065,DejaVu,,0
32066,mizu,,0
32071,Bui,,0
32077,NetSec,,0
32083,the_hack,,0
32090,noooo,,0
32092,Hacker Ameer,PH,0
32094,THI-Potatoes,DE,1
32096,indian_VIKINGS,IN,1
32100,chapter1.TeX,GB,1
32101,0hM31JI,JP,1
32102,Expo,IN,1
32108,DZX204,CN,1
32110,Bad Alloc,PL,1
32112,Yvon's S.Ex. Slaves,CA,1
32113,brookline,US,1
32115,HackingForSushi,JP,0
32119,The Northern Coalition,CA,1
32121,Sailendra,ID,1
32124,Переподвысмотрит,RU,1
32126,girav,,0
32127,SIGFLAG,AT,1
32132,CatchFM,RU,0
32133,K.Y.S.,US,1
32139,SFT0,RU,1
32140,Amateur,,0
32143,KYS,US,1
32146,sorrrrry,,1
32148,AUCC,TR,1
32150,pwnaholics,US,1
32152,Undefined Behavior,RU,0
32155,z_retired,CH,0
32156,FIJ,VN,0
32157,Sector 70,US,1
32159,sup3rn0va,GB,0
32160,SmartCabbage,CN,0
32162,z3r0n8,MA,0
32164,dobu,MN,0
32165,DauGau,VN,1
32166,B2e4gl3,BR,1
32169,HyperHyper,DE,1
32171,Gambut_Network,ID,1
32172,Ph03nix,VN,0
32174,Cambridge2,GB,1
32176,Armadillo,FI,0
32178,GenericTeamName,US,0
32179,Mason Competitive Cyber 2,US,1
32182,League of Extraordinarily Backward Engineers,NO,0
32187,_PRIME_,FR,1
32188,defund,US,0
32189,H35T14,JP,0
32190,BIZone,RU,0
32191,KLHT,RU,0
32202,backup,,0
32203,f1ay,,0
32208,Wall Breakers,,0
32210,powerprove,,0
32213,n0obz,,0
32214,darkbyte,,0
32216,not a team,,0
32220,Sublimus,,0
32225,Pwn17,,0
32229,qsec,FR,0
32232,clementine,,0
32234,CrazyRussianHackers,FR,0
32242,Agrafuzz,,0
32247,Unicornz,,0
32249,DOSuccess,AT,1
32250,terminal21,TH,1
32251,CyBergTeam,US,1
32254,phuc,,0
32255,adhoc,,0
32256,ITsec,,0
32271,coconut,,0
32281,ACK,,0
32283,lxf,,0
32293,Leave,MN,0
32294,i-Keeper,KR,1
32295,omg,RU,0
32298,0x00C0FFEE,GB,0
32301,h473r5,RO,1
32310,TBD,,0
32315,BlackRabbit,,0
32317,CSUS/n00bs,,0
32326,TSH,,0
32334,k4k4,,0
32343,Adventurer,,0
32350,CBH,,0
32362,ahh,,0
32364,UrsaMajor,,0
32366,throwaway,,0
32367,sdfasdf,,0
32380,PalComTech++,ID,1
32388,Earth,,0
32399,ProvA,,0
32409,dfc,,0
32420,cun,,0
32424,Yoo,,0
32433,lowkey,,0
32448,Door,,0
32454,teamteamteam,,0
32455,hidden,,0
32458,redbolt,,0
32459,mickey,,0
32460,newbiectf,,0
32475,Power,,0
32480,FPT,,0
32487,nu11t3st3rs,,0
32495,CSP,EG,0
32502,KING,,0
32509,Ave M,RU,1
32510,KitKat,,0
32516,ASU Team,,0
32525,VKTeam,RU,0
32528,Literally Defending,,0
32531,c0ff33,,0
32532,PotatoTeam,RU,0
32543,0x617364,RU,0
32556,j4f,,0
32560,vader_team,,0
32568,one_man,,0
32572,evalsafe,,0
32575,Rain,,0
32579,CTFAalborg,DK,0
32581,fiveSector,VN,1
32584,hong8yung,KR,0
32587,7hetSEC,GB,0
32588,poepoe,JP,0
32595,BlackTrack,RU,1
32597,nther,RO,0
32598,UPTimSec,RO,1
32602,dcua-school,UA,1
32603,item_not_found,,0
32604,Поплосеры,RU,1
32611,F1,,0
32618,Noobs in The Hood,DZ,0
32621,kks,RU,1
32631,RS-232,,0
32637,Av3ng3rs 1n1t14t1v3,CO,0
32638,No Pwn Intended,IT,1
32656,Majestic12,,0
32662,g1v3_m3_r00t,IN,1
32664,Digital Gladiators,IN,1
32672,H3x Pr0ph3ts,BR,0
32674,Hackit,,0
32680,aldo_k,ID,1
32681,FlyingNinja,,0
32685,k3y,FR,0
32693,Team__85,IR,1
32697,PogTeam,BR,0
32698,zen,CN,0
32701,Lullaby,RU,1
32706,ENUSEC,GB,1
32710,Javi3r,US,1
32711,JTBI,MY,1
32714,CHH205,TW,1
32719,Nightst0rm,VN,1
32722,battlebots,IN,1
32724,PUPR,PR,1
32726,shekaf,IR,0
32727,BestOfTheBest,US,0
32732,SOONIE_in_the_space,KR,1
32733,Contrail,JP,0
32735,BUCTF,GB,1
32738,Blind Horse Contingent,PL,0
32743,Eliminators,IN,1
32744,Somod,MA,1
32748,^v^,JP,0
32751,SULOBAND,TR,0
32753,SparkleHex,CN,0
32754,ESD14,FR,1
32758,HungryBirds,ID,0
32761,R3d Cr3sc3nt,DK,0
32762,0xBuildReview,GB,0
32771,Nuclear Tortoise,GB,1
32773,apes,AF,0
32775,RUSSIA,RU,0
32777,m3rlion,SG,1
32781,IAM,IR,1
32783,r00timentary,US,1
32786,CTFF,IR,1
32789,CalicemPulmenti,RU,1
32790,Esparta,IR,1
32792,SLHS,US,1
32794,Hello there,CG,0
32796,White Art Network Technique,JP,1
32798,SharifCTF,IR,1
32800,qt,,0
32805,tokyo forest,JP,0
32810,edger,,0
32812,item404,,0
32820,BonoiPad,,0
32830,fennec,,0
32836,dnari,,0
32841,desertanon,QA,0
32844,oldschool,,0
32854,meandmyself,,0
32871,0xh,,0
32875,rise5,AM,0
32886,Codelobsters,,0
32894,Gorani,,0
32897,SaiberSekuriti,,0
32901,G4ngli0s,ES,0
32903,ROOTKIT,,0
32920,nexus,,0
32936,HIGH,,0
32945,Hack2Win,,0
32953,FireBird,,0
32957,tempname,,0
32961,rezero,,0
32962,zeroteam,,0
32970,IWD,,0
32971,DataFatStack,,0
32979,CRYPTO,,0
32984,Entity,,0
32986,sm1le,,0
32989,hhhhhh,,0
32996,Bello,,0
33003,splitline,TW,0
33010,zzh5,,0
33014,patate,,0
33015,Peach,IR,0
33024,bimbombonjoli,,0
33026,paradise,,0
33028,omega12,,0
33032,METO,,0
33040,Disqualified,IR,0
33044,Nyrox,,0
33066,h4x0rs,,0
33068,noel,,0
33069,meat,,0
33071,iamroot,,0
33086,TJ,CN,0
33088,CLGTftMeePwn,,0
33092,ANAME,,0
33107,kazgeek,,0
33116,Pentest,,0
33118,qwerty1234,,0
33120,Whoareyou,,0
33130,LNM3000,CN,1
33135,HSG,VN,0
33143,CheeseHigh,CN,1
33150,MrP,,0
33155,Abdelkader,,0
33157,pwn4food,BR,0
33162,u202e,FR,0
33175,Pwn Reversing,,0
33177,chou,,0
33178,petir,,0
33180,hawaiijohn,,0
33187,Is1d0re,,0
33193,coolhackers,,0
33205,Bourbhackit,,0
33207,zodiac,IN,1
33209,Bloop,,0
33217,CyberMonkey,,0
33223,0x001,,0
33225,BCA,US,0
33247,tbt,,0
33260,Hasu,,0
33269,CT,,0
33270,RedCode,,0
33271,HiHello,,0
33272,X1p,,0
33277,S3c,,0
33285,T9,,0
33288,Mr robot,,0
33305,hack001,,0
33317,check,,0
33328,babar,,0
33332,no3g,,0
33343,weeb,,0
33348,Disqualified!,IR,1
33354,CheatHunters,RU,0
33355,PandouBamba,FR,1
33356,prostiroot,EE,0
33358,h3110w0r1d,IN,1
33362,GYG,KR,0
33365,COC,,0
33366,shutendoze,,0
33371,doge,,0
33373,zbvs,,0
33379,ToyPoodleBites,,0
33383,KITSEC,,0
33397,orangehouse,,0
33398,nyo,,0
33399,KatsuDon,,0
33407,sakulabs,,0
33410,karaage,,0
33419,siam,,0
33420,SecLab,,0
33421,POPPO,,0
33424,tanakh,,0
33455,elab,,0
33465,NOS,,0
33473,RICORA,,0
33488,Toughs_Sec,,0
33491,TeamK,,0
33503,nyancat,,0
33507,Team ALONE,,0
33527,PT-HAWK,,0
33529,Eagle Jump,,0
33531,TeamDragon,,0
33540,darkspik3,MM,0
33543,nemo,,0
33545,h4ckf0rc3,JP,0
33547,Cows,,0
33553,GifHub,,0
33561,NaNa,,0
33562,sansnom,,0
33563,DeltaTriangler,,0
33580,Beast,,0
33582,[ ],,0
33594,T1M,,0
33598,YR,CN,1
33604,Mei,,0
33623,nbm2,,0
33625,Amazake,JP,0
33626,Invita,JP,1
33629,k3i,,0
33636,MJ,,0
33637,Magma,,0
33646,D0bu,,0
33647,ino,,0
33649,azaza,,0
33653,123456,,0
33663,al,,0
33670,yuma,,0
33682,Singles,,0
33742,KerberosJSPI,CN,1
33749,Cyrex,,0
33754,n1ce,,0
33760,Hax0r,,0
33761,BlackBat,,0
33770,tessier-ashpool,,0
33775,systemtest,,0
33781,ChalmersCTF,SE,0
33788,weRgR00t,,0
33789,UnknownException,BR,0
33794,LevaNova,,0
33796,tomaHAWkss,DE,1
33805,LBH,,0
33814,Speculatores,EG,1
33816,Moskva,MN,0
33817,IIlIlIlIlllI,KR,1
33821,-_-,IN,0
33824,iddqd,DK,0
33827,TTD,US,0
33831,SigmaVEC,IN,1
33836,killerall,CN,1
33841,Scott's Tots,,0
33844,illumin@ti,IN,1
33845,RootInTheMiddle,FR,0
33847,Wolfpack Hacking,US,1
33849,[DnO],RU,0
33859,13333337,US,1
33861,0x23b,TR,0
33867,Pragyan,IN,1
33869,G-Force,TR,1
33870,OP 2.04,IN,1
33877,RedZone,RO,0
33880,H4cK3rZ,,0
33890,Disaster,BE,0
33893,justCatTheFish,PL,0
33894,'; DROP TABLE teams;,UZ,1
33905,cabbie,IN,1
33909,n4rv4l0,FR,0
33913,YETI,PL,0
33914,YEEEEEE,TW,1
33916,1nfected,TR,0
33917,Chalmers CTF,SE,1
33924,Inn0vHackti0n,FR,1
33927,Burger King,,0
33931,mali,IL,1
33938,courgettes,CH,0
33941,TracerTee,,0
33945,0xNoobs,GB,0
33949,flagish,KR,0
33953,Veni,,0
33961,Dzejsoon,,0
33973,krhacken,,0
33974,one_bit,,0
33976,0xffffff,,0
33978,Tejas,,0
33980,Hackerstan,KG,0
33987,Null Entry Security,US,1
33990,noxale,IL,0
33999,DUTSEC,CN,1
34002,PackdeSys,FR,0
34004,Yaheed,,0
34005,Knightmares,BR,1
34008,CRv7.0,IN,1
34010,DATDA,US,1
34015,Patronus,IR,1
34017,Hai Lua,VN,1
34018,CultOfTheDeadCarrot,GB,1
34019,ffffx00000,AU,0
34023,Pwnasaurus Rex,US,1
34025,MonsterCat,VN,0
34028,KansasCityShuffle,RU,0
34030,HakiSec,FR,1
34031,Dum11@ma,US,1
34034,techies,IN,1
34036,Cybernatural,DE,0
34038,pwnhack,IN,0
34041,Sornram9254,TH,0
34042,r00tbridge,US,0
34043,3cst4sy,IN,1
34047,T0T3M_M4G1,,0
34053,SmartGlue,,0
34055,N,,0
34063,daredevil,,0
34066,memememe,,0
34074,blitz,,0
34086,caiji,,0
34088,NextLine,,0
34090,D3xt3r,,0
34095,scriptkiddy,,0
34096,BanDa,,0
34109,llllllll,,0
34111,MonSec,AU,1
34113,ROT26,FR,0
34118,ScriptKitty,,0
34128,Ctflearn.com,,0
34131,lsl,,0
34135,explo1t,CN,0
34137,bananagoat,AU,0
34141,ChaMd5安全团队,CN,0
34143,Pusheen,,0
34150,‘,,1
34154,aloha,,0
34159,IPoften,,0
34163,alicio,RU,0
34167,dai,,0
34168,Dunnno,,0
34171,starPt,,0
34186,zi,,0
34200,Accalmie,,0
34203,31337,,0
34215,dishui,,0
34228,Les1ie,CN,1
34232,b0cch1,ES,0
34239,Seg Fault,,0
34245,buchi,,0
34252,NoOne1,,0
34253,Deadline,,0
34265,5vc0d3,,0
34268,DreadedLama,,0
34273,ticktock,,0
34275,Mr.NoName,,0
34278,DecipherCreed,,0
34280,HackOfThings,,0
34313,aassdd,,0
34314,espada,,0
34317,dark_army,,0
34319,Just_M3,,0
34330,Andeton,,0
34331,totem,,0
34337,AT,,0
34345,n3wbi3,VN,0
34355,myteam123,,0
34357,CyberLions,US,0
34358,P0wn3d,,0
34362,flyyy,,0
34367,cuong,,0
34382,MT,,0
34383,alibaba,,0
34391,radiohead,,0
34419,Ducky,,0
34438,black box,,0
34442,x0r19x91,IN,0
34444,Kraken,,0
34445,ShellShock,,0
34446,Chaos,,0
34448,Pirates of the Kernel,IN,1
34451,0xDEADD00D,US,1
34453,cyber@ucr,US,1
34455,TXST-EE,US,1
34459,XSS(Cross Site Security),US,1
34460,TrinityCTF,IE,1
34465,CTD Elite,RU,1
34466,CTU Sec,US,1
34468,jsutsettest,US,1
34470,Heavn's Light,CN,1
34471,Les Âne Aux nids mousses,FR,1
34474,NeverTry,GB,0
34476,hideo54,JP,1
34478,elfjp,JP,1
34480,BE4HOXVII,RU,1
34481,ph4114cy,US,0
34489,Siva,IN,0
34519,xseris,,0
34522,enot,,0
34529,MrR3boot,IN,0
34534,shombo,,0
34542,Aditya,,0
34544,kadavul,,0
34546,crazyman,,0
34547,grocervoid,IN,1
34552,i_am_root,,0
34569,johns,,0
34572,NASA Rejects,US,0
34580,Acca_,,0
34585,DV,,0
34586,messi,,0
34594,anony,,0
34607,qtest,,0
34612,vo,,0
34613,caesurus,,0
34618,IHP&C,ID,0
34619,STT,PT,1
34626,Gh057Pr1nc3,VN,0
34627,shakti,,0
34638,h4ck0cr1t1cs,IN,1
34641,DEFKECH,MA,0
34642,Test Icicles,US,0
34644,BlackDeers,TR,1
34650,Exploiters,IN,0
34651,HEXADECIMAL,KR,1
34653,x-Team1972,DE,1
34655,modern,,1
34656,modern1412,,1
34658,Pwnyan,FI,0
34662,CTF101,TW,0
34666,ecthros,US,1
34669,adw1n,PL,0
34670,TawonzCyber,ID,1
34672,▣,,0
34687,T3H,UA,1
34691,Bonobono,,0
34694,wctf,,0
34696,MeMeMe,,0
34697,DBCooper,,0
34700,t5,,0
34708,JI,,0
34726,Domino,,0
34727,Players,,0
34751,AIM,,0
34753,IDon'tKnow,,0
34764,Admins,,0
34791,Monkeys,,0
34793,lock,,0
34811,HIfromHI,,0
34815,destroyer,,0
34817,pj,,0
34819,ace,,0
34826,C-Squad,TN,1
34834,Shrek,ES,0
34835,solo_sidgupta,IN,1
34836,blurbdust,US,0
34838,scriptkitties,SE,1
34839,ISOH,VN,1
34842,Amateur Hour,CA,0
34844,hangry_nubz,US,1
34845,RiP team,SE,1
34846,2Kn00ps,SE,1
34847,no3g29,VN,1
34850,Memento,SE,1
34852,SitInt,SE,1
34853,Team HacksploitPlebs,SE,1
34854,GotNerfed,SE,1
34856,noobs4winToo,RU,1
34858,The Gang,,0
34863,Dogod,SE,1
34864,The Wise Individual,IN,1
34865,KSU OffSec,US,1
34866,3xpl01t,MF,0
34870,wr47h,IN,1
34871,$m@rt_Eves,IN,1
34874,KYPO cows,CZ,1
34875,space_cows,CZ,1
34876,0ff-7h3-6r1d,IN,0
34878,flagbot,CH,1
34879,Hirota Sora,JP,0
34881,Nauti1us,CN,1
34882,Unravel,FR,0
34886,Qowigle,ID,1
34892,rockyou,TH,0
34893,the_rooks,IN,1
34895,Kumbaya,SE,1
34896,m̴̧̰̲̦̫͉ͪ̈́͒͋̑̽̇ͥ͛ͨ͌͒ͮ͗́̚̕͟ͅl̡ͤͣ͆̑ͫ̈́̉҉̠̝̼̹̮̪͕̜̭̣͡g̶̶ͧͤ̽̒̂͂ͥ̚͏̵͕͟,SE,1
34898,MuCyber,TR,1
34902,n4ssimm3s,DZ,0
34906,Pratted,US,1
34907,Bytes For Everyone,US,1
34908,5tUp1d1ty,SE,1
34909,Elite Hacksors,US,1
34912,zionspike,TH,0
34913,BitsPlease,US,0
34914,Sec Addicts,US,1
34918,XingXing,CN,0
34926,koreanbadass,KR,0
34936,hack@unhcfreg,US,1
34939,Kyuri,,0
34942,TeamCC,JP,0
34948,jf,,0
34950,wombats,,0
34953,BurgerKing,,0
34955,amateurs,,0
34958,IASG,US,1
34979,mhack,,0
34984,kaka,,0
34986,sboxzlab,,0
34994,pickle,,0
34996,M4ndU,,0
35038,Elysium,,0
35040,Yokohama,,0
35043,Logan,,0
35059,kood,,0
35072,whales,VN,0
35085,open,GB,0
35091,midas,VN,0
35103,ayylmao,,0
35106,nullsector,,0
35108,0xb16b00b5,,0
35117,Aloha Snackbar,,0
35120,Prefix,,0
35130,HoldMyBeer,,0
35138,hiii,,0
35145,sup,,0
35155,rachrach,,0
35161,Step,,0
35172,One Man Show,,0
35177,Yesihack,,0
35188,lucif3r,,0
35203,helloworld!,,0
35216,Jinwoo,,0
35225,Poptart,,0
35237,testteam123,,0
35257,Dark_Knight,IN,0
35258,CyberTeam,CN,1
35261,MAS,IR,0
35268,b4dn00b,ID,1
35270,Ś̢͕̪̟̜̊̄͝͝H̩͎͕̠͕̑̄̓̕͠Ổ̬̞͈̬̭̇̕͝,HK,1
35271,The G6 Team,AX,1
35272,Broast,US,0
35273,HackInProvence,FR,0
35274,scooby,TM,1
35279,NeatMalwAreParty,DE,1
35283,Flippin'Bits,IN,1
35287,WAFU,FR,0
35288,dahackers,IN,1
35291,ARSCTF,CN,1
35294,Fox-Hound,DZ,0
35295,cyberwehr,AT,0
35296,prairanger,IN,1
35298,[ZX81],GB,0
35299,NNOTT+1,TW,1
35301,SaS,TW,0
35311,The Last Dwan,AF,1
35312,numidians,DZ,0
35332,username,,0
35349,gr33n5h4d0w,,0
35354,Gh057,,0
35357,abdilahrf,ID,0
35365,cosine,,0
35377,tzanany,,0
35379,ph03n1x,,0
35393,trainrex,,0
35401,sa1tfish,,1
35414,legolas_bilbao,,0
35438,aman,,0
35454,wicked,,0
35469,d3vil,,0
35488,Kyle,,0
35490,butcher,,0
35520,Ray,,0
35542,kiddies,IN,0
35546,Eclipse,HK,0
35554,DDDD,,0
35562,d34dl1n3,RU,1
35566,MIS.W,JP,1
35567,sW@-@Ds,CH,1
35568,Multidesk,BE,1
35570,OneBotPanic,UA,1
35575,TeamF,AU,1
35577,struct.pack,AF,0
35578,BitterHeart,VN,1
35579,14k,CN,0
35583,knou hacking team,KR,1
35584,Mana,,0
35585,KitKot,RU,1
35587,An0nym0us,US,1
35588,An0nymous,US,1
35589,AwesomeTeam,,0
35595,Xenon,US,0
35596,Civil Defence,RU,1
35597,Pwn Leak,TH,0
35600,einherjar,TR,0
35603,eject01,,0
35605,0DaysSober,IE,1
35608,prz3m,PL,0
35609,PandaPirates,TN,1
35610,Robot Wifu,US,1
35612,Umbra,,0
35613,JohnWayne,US,1
35616,Hack-On,IN,1
35619,pebkac,US,1
35620,ITBHackerSoc,IE,1
35621,1n1sec,US,1
35622,Old KAIST GoN,KR,1
35626,null2root,KR,0
35630,SSAT,KR,0
35649,hippo,,0
35655,HCCCL,,0
35657,woo,,0
35679,Fury,,0
35699,GV,,0
35702,Mr_X,,0
35703,TWICE,,0
35710,kasia-tutej,PL,0
35724,jc,,0
35734,AssuredNinjas,,0
35736,jjjjjjjjjj,,0
35737,403 Forbidden,,1
35739,Via Vee,MA,1
35740,NSIS,,0
35742,D.I.E,,0
35748,ACT,,0
35749,Kap0k,CN,1
35750,Kacker,,0
